Display Name,Species ID,HP,Attack,Defense,Speed,Sp. Attack,Sp. Defense,Total Stats,Type 1,Type 2,Growth Rate,Evolution Species,Evolution Method,Evolution Level
Mantine,MANTINE,0,40,70,70,80,140,400,TYPE_WATER,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Skarmory,SKARMORY,65,80,140,70,40,70,465,TYPE_STEEL,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Houndour,HOUNDOUR,45,60,30,65,80,50,330,TYPE_DARK,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0
Houndoom,HOUNDOOM,75,90,50,95,110,80,500,TYPE_DARK,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0
Houndoom_mega,HOUNDOOM_MEGA,75,90,90,115,140,90,600,TYPE_DARK,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0
Phanpy,PHANPY,90,60,60,40,40,40,330,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Donphan,DONPHAN,90,120,120,50,60,60,500,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Stantler,STANTLER,73,95,62,85,85,65,465,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Wyrdeer,WYRDEER,103,105,72,65,105,75,525,TYPE_NORMAL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Smeargle,SMEARGLE,55,20,35,75,20,45,250,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Miltank,MILTANK,95,80,105,100,40,70,490,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Raikou,RAIKOU,90,85,75,115,115,100,580,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_SLOW,NONE,NONE,0
Entei,ENTEI,115,115,85,100,90,75,580,TYPE_FIRE,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0
Suicune,SUICUNE,100,75,115,85,90,115,580,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0
Larvitar,LARVITAR,50,64,50,41,45,50,300,TYPE_ROCK,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Pupitar,PUPITAR,70,84,70,51,65,70,410,TYPE_ROCK,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Tyranitar,TYRANITAR,100,134,110,61,95,100,600,TYPE_ROCK,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Tyranitar_mega,TYRANITAR_MEGA,100,164,150,71,95,120,700,TYPE_ROCK,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Lugia,LUGIA,106,90,130,110,90,154,680,TYPE_PSYCHIC,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Ho_oh,HO_OH,106,130,90,90,110,154,680,TYPE_FIRE,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Celebi,CELEBI,100,100,100,100,100,100,600,TYPE_PSYCHIC,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Treecko,TREECKO,40,45,35,70,65,55,310,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Grovyle,GROVYLE,50,65,45,95,85,65,405,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Sceptile,SCEPTILE,70,85,65,120,105,85,530,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Sceptile_mega,SCEPTILE_MEGA,70,110,75,145,145,85,630,TYPE_GRASS,TYPE_DRAGON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Torchic,TORCHIC,45,60,40,45,70,50,310,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Combusken,COMBUSKEN,60,85,60,55,85,60,405,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Blaziken,BLAZIKEN,80,120,70,80,110,70,530,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Blaziken_mega,BLAZIKEN_MEGA,80,160,80,100,130,80,630,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Mudkip,MUDKIP,50,70,50,40,50,50,310,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Marshtomp,MARSHTOMP,70,85,70,50,60,70,405,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Swampert,SWAMPERT,100,110,90,60,85,90,535,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Swampert_mega,SWAMPERT_MEGA,100,150,110,70,95,110,635,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Poochyena,POOCHYENA,35,55,35,35,30,30,220,TYPE_DARK,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Mightyena,MIGHTYENA,70,90,70,70,60,60,420,TYPE_DARK,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Zigzagoon,ZIGZAGOON,38,30,41,60,30,41,240,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Linoone,LINOONE,78,70,61,100,50,61,420,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Zigzagoon_galar,ZIGZAGOON_GALAR,38,30,41,60,30,41,240,TYPE_DARK,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Linoone_galar,LINOONE_GALAR,78,70,61,100,50,61,420,TYPE_DARK,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Obstagoon,OBSTAGOON,93,90,101,95,60,81,520,TYPE_DARK,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Wurmple,WURMPLE,45,45,35,20,20,30,195,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Silcoon,SILCOON,50,35,55,15,25,25,205,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Beautifly,BEAUTIFLY,60,70,50,65,0,50,295,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Cascoon,CASCOON,50,35,55,15,25,25,205,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Dustox,DUSTOX,60,50,70,65,50,90,385,TYPE_BUG,TYPE_POISON,GROWTH_MEDIUM_FAST,NONE,NONE,0
Lotad,LOTAD,40,30,30,30,40,50,220,TYPE_WATER,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Lombre,LOMBRE,60,50,50,50,60,70,340,TYPE_WATER,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Ludicolo,LUDICOLO,80,70,70,70,90,100,480,TYPE_WATER,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Seedot,SEEDOT,40,40,50,30,30,30,220,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Nuzleaf,NUZLEAF,70,70,40,60,60,40,340,TYPE_GRASS,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Shiftry,SHIFTRY,90,100,60,80,90,60,480,TYPE_GRASS,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Taillow,TAILLOW,40,55,30,85,30,30,270,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Swellow,SWELLOW,60,85,60,125,0,50,380,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Wingull,WINGULL,40,30,30,85,55,30,270,TYPE_WATER,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Pelipper,PELIPPER,60,50,100,65,0,70,345,TYPE_WATER,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Ralts,RALTS,28,25,25,40,45,35,198,UNKNOWN,UNKNOWN,GROWTH_SLOW,NONE,NONE,0
Kirlia,KIRLIA,38,35,35,50,65,55,278,UNKNOWN,UNKNOWN,GROWTH_SLOW,NONE,NONE,0
Gardevoir,GARDEVOIR,68,65,65,80,125,115,518,UNKNOWN,UNKNOWN,GROWTH_SLOW,NONE,NONE,0
Gardevoir_mega,GARDEVOIR_MEGA,68,85,65,100,165,135,618,UNKNOWN,UNKNOWN,GROWTH_SLOW,NONE,NONE,0
Gallade,GALLADE,68,125,65,80,65,115,518,TYPE_PSYCHIC,TYPE_FIGHTING,GROWTH_SLOW,NONE,NONE,0
Gallade_mega,GALLADE_MEGA,68,165,95,110,65,115,618,TYPE_PSYCHIC,TYPE_FIGHTING,GROWTH_SLOW,NONE,NONE,0
Surskit,SURSKIT,40,30,32,65,50,52,269,TYPE_BUG,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Masquerain,MASQUERAIN,70,60,62,0,0,82,274,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Shroomish,SHROOMISH,60,40,60,35,40,60,295,TYPE_GRASS,TYPE_GRASS,GROWTH_FLUCTUATING,NONE,NONE,0
Breloom,BRELOOM,60,130,80,70,60,60,460,TYPE_GRASS,TYPE_FIGHTING,GROWTH_FLUCTUATING,NONE,NONE,0
Slakoth,SLAKOTH,60,60,60,30,35,35,280,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Vigoroth,VIGOROTH,80,80,80,90,55,55,440,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Slaking,SLAKING,150,160,100,100,95,65,670,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Nincada,NINCADA,31,45,90,40,30,30,266,TYPE_BUG,TYPE_GROUND,GROWTH_ERRATIC,NONE,NONE,0
Ninjask,NINJASK,61,90,45,160,50,50,456,TYPE_BUG,TYPE_FLYING,GROWTH_ERRATIC,NONE,NONE,0
Shedinja,SHEDINJA,1,90,45,40,30,30,236,TYPE_BUG,TYPE_GHOST,GROWTH_ERRATIC,NONE,NONE,0
Whismur,WHISMUR,64,51,23,28,51,23,240,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Loudred,LOUDRED,84,71,43,48,71,43,360,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Exploud,EXPLOUD,104,91,63,68,91,0,417,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Makuhita,MAKUHITA,72,60,30,25,20,30,237,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_FLUCTUATING,NONE,NONE,0
Hariyama,HARIYAMA,144,120,60,50,40,60,474,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_FLUCTUATING,NONE,NONE,0
Nosepass,NOSEPASS,30,45,135,30,45,90,375,TYPE_ROCK,TYPE_ROCK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Probopass,PROBOPASS,60,55,145,40,75,150,525,TYPE_ROCK,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Skitty,SKITTY,50,45,45,50,35,35,260,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Delcatty,DELCATTY,70,65,65,0,55,55,310,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Sableye,SABLEYE,50,75,75,50,65,65,380,TYPE_DARK,TYPE_GHOST,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Sableye_mega,SABLEYE_MEGA,50,85,125,20,85,115,480,TYPE_DARK,TYPE_GHOST,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Mawile,MAWILE,50,85,85,50,55,55,380,UNKNOWN,UNKNOWN,GROWTH_FAST,NONE,NONE,0
Mawile_mega,MAWILE_MEGA,50,105,125,50,55,95,480,UNKNOWN,UNKNOWN,GROWTH_FAST,NONE,NONE,0
Aron,ARON,50,70,100,30,40,40,330,TYPE_STEEL,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0
Lairon,LAIRON,60,90,140,40,50,50,430,TYPE_STEEL,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0
Aggron,AGGRON,70,110,180,50,60,60,530,TYPE_STEEL,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0
Aggron_mega,AGGRON_MEGA,70,140,230,50,60,80,630,TYPE_STEEL,TYPE_STEEL,GROWTH_SLOW,NONE,NONE,0
Meditite,MEDITITE,30,40,55,60,40,55,280,TYPE_FIGHTING,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Medicham,MEDICHAM,60,60,75,80,60,75,410,TYPE_FIGHTING,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Medicham_mega,MEDICHAM_MEGA,60,100,85,100,80,85,510,TYPE_FIGHTING,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Electrike,ELECTRIKE,40,45,40,65,65,40,295,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_SLOW,NONE,NONE,0
Manectric,MANECTRIC,70,75,60,105,105,60,475,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_SLOW,NONE,NONE,0
Manectric_mega,MANECTRIC_MEGA,70,75,80,135,135,80,575,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_SLOW,NONE,NONE,0
Plusle,PLUSLE,60,50,40,95,85,75,405,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Minun,MINUN,60,40,50,95,75,85,405,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Volbeat,VOLBEAT,65,73,0,85,47,0,270,TYPE_BUG,TYPE_BUG,GROWTH_ERRATIC,NONE,NONE,0
Illumise,ILLUMISE,65,47,0,85,73,0,270,TYPE_BUG,TYPE_BUG,GROWTH_FLUCTUATING,NONE,NONE,0
Budew,BUDEW,40,30,35,55,50,70,280,TYPE_GRASS,TYPE_POISON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Roselia,ROSELIA,50,60,45,65,100,80,400,TYPE_GRASS,TYPE_POISON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Roserade,ROSERADE,60,70,0,90,125,105,450,TYPE_GRASS,TYPE_POISON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Gulpin,GULPIN,70,43,53,40,43,53,302,TYPE_POISON,TYPE_POISON,GROWTH_FLUCTUATING,NONE,NONE,0
Swalot,SWALOT,100,73,83,55,73,83,467,TYPE_POISON,TYPE_POISON,GROWTH_FLUCTUATING,NONE,NONE,0
Carvanha,CARVANHA,45,90,20,65,65,20,305,TYPE_WATER,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Sharpedo,SHARPEDO,70,120,40,95,95,40,460,TYPE_WATER,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Sharpedo_mega,SHARPEDO_MEGA,70,140,70,105,110,65,560,TYPE_WATER,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Wailmer,WAILMER,130,70,35,60,70,35,400,TYPE_WATER,TYPE_WATER,GROWTH_FLUCTUATING,NONE,NONE,0
Wailord,WAILORD,170,90,45,60,90,45,500,TYPE_WATER,TYPE_WATER,GROWTH_FLUCTUATING,NONE,NONE,0
Numel,NUMEL,60,60,40,35,65,45,305,TYPE_FIRE,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Camerupt,CAMERUPT,70,100,70,40,105,75,460,TYPE_FIRE,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Camerupt_mega,CAMERUPT_MEGA,70,120,100,20,145,105,560,TYPE_FIRE,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Torkoal,TORKOAL,70,85,140,20,85,70,470,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Spoink,SPOINK,60,25,35,60,70,80,330,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Grumpig,GRUMPIG,80,45,65,80,90,110,470,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Spinda,SPINDA,60,60,60,60,60,60,360,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Trapinch,TRAPINCH,45,100,45,10,45,45,290,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Vibrava,VIBRAVA,50,70,50,70,50,50,340,TYPE_GROUND,TYPE_DRAGON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Flygon,FLYGON,80,100,80,100,80,80,520,TYPE_GROUND,TYPE_DRAGON,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Cacnea,CACNEA,50,85,40,35,85,40,335,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Cacturne,CACTURNE,70,115,60,55,115,60,475,TYPE_GRASS,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Swablu,SWABLU,45,40,60,50,40,75,310,TYPE_NORMAL,TYPE_FLYING,GROWTH_ERRATIC,NONE,NONE,0
Altaria,ALTARIA,75,70,90,80,70,105,490,TYPE_DRAGON,TYPE_FLYING,GROWTH_ERRATIC,NONE,NONE,0
Altaria_mega,ALTARIA_MEGA,75,110,110,80,110,105,590,TYPE_DRAGON,TYPE_FAIRY,GROWTH_ERRATIC,NONE,NONE,0
Zangoose,ZANGOOSE,73,115,60,90,60,60,458,TYPE_NORMAL,TYPE_NORMAL,GROWTH_ERRATIC,NONE,NONE,0
Seviper,SEVIPER,73,100,60,65,100,60,458,TYPE_POISON,TYPE_POISON,GROWTH_FLUCTUATING,NONE,NONE,0
Lunatone,LUNATONE,0,55,65,70,95,85,370,TYPE_ROCK,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Solrock,SOLROCK,0,95,85,70,55,65,370,TYPE_ROCK,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Barboach,BARBOACH,50,48,43,60,46,41,288,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Whiscash,WHISCASH,110,78,73,60,76,71,468,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Corphish,CORPHISH,43,80,65,35,50,35,308,TYPE_WATER,TYPE_WATER,GROWTH_FLUCTUATING,NONE,NONE,0
Crawdaunt,CRAWDAUNT,63,120,85,55,90,55,468,TYPE_WATER,TYPE_DARK,GROWTH_FLUCTUATING,NONE,NONE,0
Baltoy,BALTOY,40,40,55,55,40,70,300,TYPE_GROUND,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Claydol,CLAYDOL,60,70,105,75,70,120,500,TYPE_GROUND,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Lileep,LILEEP,66,41,77,23,61,87,355,TYPE_ROCK,TYPE_GRASS,GROWTH_ERRATIC,NONE,NONE,0
Cradily,CRADILY,86,81,97,43,81,107,495,TYPE_ROCK,TYPE_GRASS,GROWTH_ERRATIC,NONE,NONE,0
Anorith,ANORITH,45,95,50,75,40,50,355,TYPE_ROCK,TYPE_BUG,GROWTH_ERRATIC,NONE,NONE,0
Armaldo,ARMALDO,75,125,100,45,70,80,495,TYPE_ROCK,TYPE_BUG,GROWTH_ERRATIC,NONE,NONE,0
Feebas,FEEBAS,20,15,20,80,10,55,200,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Milotic,MILOTIC,95,60,79,81,100,125,540,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Castform_normal,CASTFORM_NORMAL,70,70,70,70,70,70,420,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Castform_sunny,CASTFORM_SUNNY,70,70,70,70,70,70,420,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Castform_rainy,CASTFORM_RAINY,70,70,70,70,70,70,420,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Castform_snowy,CASTFORM_SNOWY,70,70,70,70,70,70,420,TYPE_ICE,TYPE_ICE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Kecleon,KECLEON,60,90,70,40,60,120,440,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Shuppet,SHUPPET,44,75,35,45,63,33,295,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Banette,BANETTE,64,115,65,65,83,63,455,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Banette_mega,BANETTE_MEGA,64,165,75,75,93,83,555,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Duskull,DUSKULL,20,40,90,25,30,90,295,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Dusclops,DUSCLOPS,40,70,130,25,60,130,455,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Dusknoir,DUSKNOIR,45,100,135,45,65,135,525,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0
Tropius,TROPIUS,99,68,83,51,72,87,460,TYPE_GRASS,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Chingling,CHINGLING,45,30,50,45,65,50,285,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Chimecho,CHIMECHO,0,50,0,65,95,0,210,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0
Absol,ABSOL,65,130,60,75,75,60,465,TYPE_DARK,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Absol_mega,ABSOL_MEGA,65,150,60,115,115,60,565,TYPE_DARK,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Snorunt,SNORUNT,50,50,50,50,50,50,300,TYPE_ICE,TYPE_ICE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Glalie,GLALIE,80,80,80,80,80,80,480,TYPE_ICE,TYPE_ICE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Glalie_mega,GLALIE_MEGA,80,120,80,100,120,80,580,TYPE_ICE,TYPE_ICE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Froslass,FROSLASS,70,80,70,110,80,70,480,TYPE_ICE,TYPE_GHOST,GROWTH_MEDIUM_FAST,NONE,NONE,0
Spheal,SPHEAL,70,40,50,25,55,50,290,TYPE_ICE,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Sealeo,SEALEO,90,60,70,45,75,70,410,TYPE_ICE,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Walrein,WALREIN,110,80,90,65,95,90,530,TYPE_ICE,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Clamperl,CLAMPERL,35,64,85,32,74,55,345,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Huntail,HUNTAIL,55,104,105,52,94,75,485,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Gorebyss,GOREBYSS,55,84,105,52,114,75,485,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Relicanth,RELICANTH,100,90,130,55,45,65,485,TYPE_WATER,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0
Luvdisc,LUVDISC,43,30,55,97,40,65,330,TYPE_WATER,TYPE_WATER,GROWTH_FAST,NONE,NONE,0
Bagon,BAGON,45,75,60,50,40,30,300,TYPE_DRAGON,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Shelgon,SHELGON,65,95,100,50,60,50,420,TYPE_DRAGON,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Salamence,SALAMENCE,95,135,80,100,110,80,600,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Salamence_mega,SALAMENCE_MEGA,95,145,130,120,120,90,700,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Beldum,BELDUM,40,55,80,30,35,60,300,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Metang,METANG,60,75,100,50,55,80,420,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Metagross,METAGROSS,80,135,130,70,95,90,600,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Metagross_mega,METAGROSS_MEGA,80,145,150,110,105,110,700,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Regirock,REGIROCK,80,100,200,50,50,100,580,TYPE_ROCK,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0
Regice,REGICE,80,50,100,50,100,200,580,TYPE_ICE,TYPE_ICE,GROWTH_SLOW,NONE,NONE,0
Registeel,REGISTEEL,80,75,150,50,75,150,580,TYPE_STEEL,TYPE_STEEL,GROWTH_SLOW,NONE,NONE,0
Latias,LATIAS,80,80,90,110,110,130,600,TYPE_DRAGON,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Latias_mega,LATIAS_MEGA,80,100,120,110,140,150,700,TYPE_DRAGON,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Latios,LATIOS,80,90,80,110,130,110,600,TYPE_DRAGON,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Latios_mega,LATIOS_MEGA,80,130,100,110,160,120,700,TYPE_DRAGON,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Kyogre,KYOGRE,100,100,90,90,150,140,670,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0
Kyogre_primal,KYOGRE_PRIMAL,100,150,90,90,180,160,770,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0
Groudon,GROUDON,100,150,140,90,100,90,670,TYPE_GROUND,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Groudon_primal,GROUDON_PRIMAL,100,180,160,90,150,90,770,TYPE_GROUND,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0
Rayquaza,RAYQUAZA,105,150,90,95,150,90,680,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Rayquaza_mega,RAYQUAZA_MEGA,105,180,100,115,180,100,780,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0
Jirachi,JIRACHI,100,100,100,100,100,100,600,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Deoxys_normal,DEOXYS_NORMAL,50,150,50,150,150,50,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Deoxys_attack,DEOXYS_ATTACK,50,180,20,150,180,20,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
