map,species,min_level,max_level,encounter_type,encounter_rate,Run Order
MAP_MT_EMBER_RUBY_PATH_B1F,SPECIES_GRAVELER,30,45,rock_smash_mons,30,
MAP_MT_EMBER_RUBY_PATH_B1F,SPECIES_MAGNETON,35,50,rock_smash_mons,5,
MAP_MT_EMBER_RUBY_PATH_B1F,SPECIES_LAIRON,30,40,rock_smash_mons,4,
MAP_MT_EMBER_RUBY_PATH_B1F,SPECIES_AGGRON,30,40,rock_smash_mons,1,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_VIGOROTH,40,40,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_TEDDIURSA,36,36,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_ELECTABUZZ,42,42,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_JYNX,42,42,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_NOSEPASS,45,45,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_TORKOAL,45,45,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_MANECTRIC,44,44,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_CLAYDOL,44,44,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_RATICATE,44,44,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_FURRET,44,44,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_FORRETRESS,44,48,land_mons,2,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_MAWILE,25,35,rock_smash_mons,60,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_NOSEPASS,30,45,rock_smash_mons,30,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_GRAVELER,35,50,rock_smash_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_WHISCASH,30,40,rock_smash_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F,SPECIES_AGGRON,30,40,rock_smash_mons,1,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_LAIRON,38,38,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_SABLEYE,48,48,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_NATU,37,37,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_MURKROW,44,44,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_SOLROCK,44,44,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_LUNATONE,44,44,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_GIRAFARIG,44,44,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_GRUMPIG,42,42,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_VOLBEAT,39,39,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_ILLUMISE,39,39,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_FLYGON,45,45,land_mons,2,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_SLUGMA,15,25,rock_smash_mons,60,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_NUMEL,25,35,rock_smash_mons,30,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_MAGCARGO,40,45,rock_smash_mons,5,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_CAMERUPT,35,45,rock_smash_mons,4,
MAP_MT_EMBER_RUBY_PATH_B3F,SPECIES_TORKOAL,25,35,rock_smash_mons,1,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_ARIADOS,45,45,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_VENOMOTH,45,45,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_MOTHIM,49,49,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_KRICKETUNE,49,49,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_BANETTE,47,47,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_DUSCLOPS,47,47,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_MISDREAVUS,44,44,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_DRIFBLIM,46,46,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_SKUNTANK,45,45,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_HYPNO,45,45,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_MUK,44,44,land_mons,1,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_WEEZING,44,44,land_mons,1,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_GEODUDE,25,35,rock_smash_mons,60,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_GRAVELER,30,45,rock_smash_mons,30,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_NOSEPASS,35,50,rock_smash_mons,5,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_LAIRON,30,40,rock_smash_mons,4,
MAP_MT_EMBER_RUBY_PATH_B1F_STAIRS,SPECIES_MAWILE,30,40,rock_smash_mons,1,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_RHYHORN,38,38,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_DONPHAN,47,47,land_mons,20,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_RIOLU,34,34,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_TYROGUE,34,34,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_HOUNDOUR,34,34,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_GROWLITHE,34,34,land_mons,10,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_MAGMAR,42,42,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_ELECTABUZZ,42,42,land_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_ONIX,48,48,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_SANDSLASH,48,48,land_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_SEVIPER,49,49,land_mons,2,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_GEODUDE,25,35,rock_smash_mons,60,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_GRAVELER,30,45,rock_smash_mons,30,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_SHELGON,35,50,rock_smash_mons,5,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_METANG,30,40,rock_smash_mons,4,
MAP_MT_EMBER_RUBY_PATH_B2F_STAIRS,SPECIES_PUPITAR,30,40,rock_smash_mons,1,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_PIDGEOTTO,37,37,land_mons,20,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_GLOOM,35,35,land_mons,20,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_STARAVIA,37,37,land_mons,10,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_ROSELIA,35,35,land_mons,10,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_VENONAT,34,34,land_mons,10,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_CHERRIM,34,34,land_mons,10,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_EXEGGCUTE,35,35,land_mons,5,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_CARNIVINE,35,35,land_mons,5,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_VENOMOTH,37,37,land_mons,4,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_HYPNO,37,37,land_mons,4,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_VENOMOTH,40,40,land_mons,1,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_HYPNO,40,40,land_mons,1,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_PSYDUCK,5,20,water_mons,60,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_LUMINEON,20,35,water_mons,30,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_SWABLU,35,40,water_mons,5,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_MASQUERAIN,35,40,water_mons,4,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_GOLDUCK,35,40,water_mons,1,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_MAGIKARP,5,5,fishing_mons_old_rod,70,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_FEEBAS,5,5,fishing_mons_old_rod,30,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_GOLDEEN,5,15,fishing_mons_good_rod,60,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_REMORAID,5,15,fishing_mons_good_rod,20,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_POLIWAG,5,15,fishing_mons_good_rod,20,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_BARBOACH,15,25,fishing_mons_super_rod,40,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_SEAKING,20,30,fishing_mons_super_rod,40,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_GYARADOS,25,35,fishing_mons_super_rod,15,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_WHISCASH,25,35,fishing_mons_super_rod,4,
MAP_THREE_ISLAND_BERRY_FOREST,SPECIES_MILOTIC,25,35,fishing_mons_super_rod,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SEEL,43,43,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SPHEAL,43,43,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SNORUNT,44,44,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SWINUB,44,44,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SNEASEL,48,48,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SNOVER,45,45,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_DEWGONG,53,53,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_ABOMASNOW,48,48,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SEALEO,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_GLALIE,53,53,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_WALREIN,53,53,land_mons,2,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SEEL,5,35,water_mons,60,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SHELLDER,5,35,water_mons,30,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_DEWGONG,35,40,water_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_WOOPER,5,15,water_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_SHELLDER,5,5,fishing_mons_old_rod,70,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_CLAMPERL,5,5,fishing_mons_old_rod,30,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_POLIWAG,5,15,fishing_mons_good_rod,60,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_CHINCHOU,5,15,fishing_mons_good_rod,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_GOLDEEN,5,15,fishing_mons_good_rod,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_POLIWAG,15,25,fishing_mons_super_rod,40,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_POLIWHIRL,20,30,fishing_mons_super_rod,40,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_GOLDUCK,15,25,fishing_mons_super_rod,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,SPECIES_CLOYSTER,35,45,fishing_mons_super_rod,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_SWINUB,38,38,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_GOLBAT,45,45,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_SEEL,45,45,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_SHELLDER,38,38,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_SNORUNT,40,40,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_CLAMPERL,40,40,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_DELIBIRD,49,49,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_SNOVER,37,37,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_ABOMASNOW,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_GLALIE,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_PILOSWINE,48,48,land_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_1F,SPECIES_PILOSWINE,49,49,land_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_SWINUB,38,38,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_GOLBAT,45,45,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_SEEL,45,45,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_SHELLDER,38,38,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_SNORUNT,40,40,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_CLAMPERL,40,40,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_DELIBIRD,49,49,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_SNOVER,37,37,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_ABOMASNOW,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_GLALIE,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_PILOSWINE,48,48,land_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_B1F,SPECIES_PILOSWINE,49,49,land_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_SNOVER,43,43,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_AGGRON,45,45,land_mons,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_DEWGONG,45,45,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_JYNX,47,47,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_SEALEO,43,43,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_WALREIN,49,49,land_mons,10,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_GLALIE,51,51,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_ABOMASNOW,51,51,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_MURKROW,48,48,land_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_CLOYSTER,53,53,land_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_CLOYSTER,48,48,land_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_TENTACRUEL,35,50,water_mons,60,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_CLAMPERL,20,35,water_mons,30,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_CLOYSTER,35,45,water_mons,5,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_AZUMARILL,35,45,water_mons,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_LAPRAS,45,55,water_mons,1,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_MAGIKARP,5,5,fishing_mons_old_rod,70,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_FEEBAS,5,5,fishing_mons_old_rod,30,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_HORSEA,5,15,fishing_mons_good_rod,60,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_STARYU,5,15,fishing_mons_good_rod,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_MANTINE,5,15,fishing_mons_good_rod,20,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_HORSEA,15,25,fishing_mons_super_rod,40,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_SHELLDER,15,25,fishing_mons_super_rod,40,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_GOREBYSS,45,55,fishing_mons_super_rod,4,
MAP_FOUR_ISLAND_ICEFALL_CAVE_BACK,SPECIES_HUNTAIL,45,55,fishing_mons_super_rod,1,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_SPINARAK,9,9,land_mons,20,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_KAKUNA,9,9,land_mons,20,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_KRICKETOT,14,14,land_mons,10,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_CATERPIE,6,6,land_mons,10,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_WEEDLE,6,6,land_mons,10,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_HERACROSS,15,15,land_mons,10,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_METAPOD,9,9,land_mons,5,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_PINSIR,20,20,land_mons,5,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_LEDYBA,9,9,land_mons,4,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_LEDIAN,25,25,land_mons,4,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_FORRETRESS,14,14,land_mons,1,
MAP_SIX_ISLAND_PATTERN_BUSH,SPECIES_SCYTHER,30,30,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM1,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM2,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM3,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM4,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM5,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_DUSCLOPS,48,48,land_mons,5,
